pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,timestamp,orientation.x,orientation.y,orientation.z,orientation.w,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,enc1,enc2,enc3,enc4,vel1,vel2,vel3,vel4,m1current,m2current,m3current,m4current,orient_cov_1,orient_cov_2,orient_cov_3,orient_cov_4,orient_cov_5,orient_cov_6,orient_cov_7,orient_cov_8,orient_cov_9,angvel_cov_1,angvel_cov_2,angvel_cov_3,angvel_cov_4,angvel_cov_5,angvel_cov_6,angvel_cov_7,angvel_cov_8,angvel_cov_9,linacc_cov_1,linacc_cov_2,linacc_cov_3,linacc_cov_4,linacc_cov_5,linacc_cov_6,linacc_cov_7,linacc_cov_8,linacc_cov_9
-2.532032,1.992003,1.212474,0.132132,-0.146107,0.718019,0.667565,16.137467,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000370,0.066667,0.013333,0.026667,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-24.555556,-61.222222,-22.111111,-43.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532024,1.992020,1.212472,0.132143,-0.146170,0.717913,0.667662,16.140459,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000444,0.066000,0.012000,0.028000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-61.000000,-22.000000,-43.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532016,1.992038,1.212470,0.132153,-0.146233,0.717808,0.667760,16.145749,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000519,0.065333,0.010667,0.029333,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-61.066667,-23.333333,-43.133333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531987,1.992058,1.212474,0.132077,-0.146260,0.717840,0.667734,16.153365,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000593,0.064667,0.009333,0.030667,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-61.133333,-24.666667,-43.266667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532020,1.992062,1.212504,0.132011,-0.146317,0.717847,0.667727,16.161652,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000667,0.064000,0.008000,0.032000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-61.200000,-26.000000,-43.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531989,1.992094,1.212479,0.132088,-0.146244,0.717802,0.667776,16.170323,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000741,0.063333,0.006667,0.033333,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-61.266667,-27.333333,-43.533333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531985,1.992058,1.212503,0.132055,-0.146400,0.717774,0.667779,16.178462,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000815,0.062667,0.005333,0.034667,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-61.333333,-28.666667,-43.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531987,1.992072,1.212487,0.132029,-0.146377,0.717839,0.667720,16.187534,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000889,0.062000,0.004000,0.036000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-61.400000,-30.000000,-43.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531923,1.992093,1.212511,0.131986,-0.146375,0.717698,0.667880,16.196067,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000963,0.061333,0.002667,0.037333,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-61.466667,-31.333333,-43.933333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531921,1.992262,1.212653,0.131911,-0.146608,0.717892,0.667635,16.204560,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.001037,0.060667,0.001333,0.038667,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-61.533333,-32.666667,-44.066667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531956,1.992182,1.212610,0.131962,-0.146177,0.717970,0.667636,16.204748,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.001111,0.060000,0.000000,0.040000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-61.600000,-34.000000,-44.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531991,1.992101,1.212566,0.132013,-0.145746,0.718047,0.667637,16.212794,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.001067,0.059600,0.000400,0.038400,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-61.666667,-35.333333,-44.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531981,1.992077,1.212507,0.132006,-0.146048,0.717945,0.667682,16.223881,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.001022,0.059200,0.000800,0.036800,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-61.733333,-36.666667,-44.466667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532030,1.992077,1.212501,0.131990,-0.146326,0.717832,0.667746,16.231046,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000978,0.058800,0.001200,0.035200,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-61.800000,-38.000000,-44.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531995,1.992129,1.212586,0.131984,-0.146129,0.718036,0.667571,16.238264,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000933,0.058400,0.001600,0.033600,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-61.866667,-39.333333,-44.733333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532065,1.992093,1.212553,0.132103,-0.145939,0.717995,0.667633,16.246863,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000889,0.058000,0.002000,0.032000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-61.933333,-40.666667,-44.866667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532095,1.992192,1.212543,0.132106,-0.146136,0.718132,0.667442,16.250442,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000844,0.057600,0.002400,0.030400,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-62.000000,-42.000000,-45.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532126,1.992291,1.212533,0.132109,-0.146333,0.718270,0.667250,16.255045,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000800,0.057200,0.002800,0.028800,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-24.846154,-62.000000,-41.692308,-44.923077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532040,1.992088,1.212519,0.132081,-0.146219,0.717944,0.667630,16.266204,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000756,0.056800,0.003200,0.027200,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-24.692308,-62.000000,-41.384615,-44.846154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531986,1.992082,1.212503,0.132151,-0.146241,0.717770,0.667800,16.272499,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000711,0.056400,0.003600,0.025600,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-24.538462,-62.000000,-41.076923,-44.769231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531973,1.992118,1.212481,0.132100,-0.146090,0.717741,0.667873,16.280682,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000667,0.056000,0.004000,0.024000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-24.384615,-62.000000,-40.769231,-44.692308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532019,1.992163,1.212566,0.131925,-0.146110,0.717905,0.667727,16.289629,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000622,0.055600,0.004400,0.022400,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-24.230769,-62.000000,-40.461538,-44.615385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532033,1.992244,1.212662,0.131893,-0.146185,0.717930,0.667690,16.301760,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000578,0.055200,0.004800,0.020800,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-24.076923,-62.000000,-40.153846,-44.538462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531950,1.992264,1.212615,0.132007,-0.145879,0.717855,0.667816,16.306762,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000533,0.054800,0.005200,0.019200,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.923077,-62.000000,-39.846154,-44.461538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532007,1.992220,1.212691,0.131972,-0.146158,0.717851,0.667766,16.317528,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000489,0.054400,0.005600,0.017600,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.769231,-62.000000,-39.538462,-44.384615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531937,1.992056,1.212571,0.131940,-0.146145,0.717906,0.667716,16.323920,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000444,0.054000,0.006000,0.016000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.615385,-62.000000,-39.230769,-44.307692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531940,1.992099,1.212513,0.131962,-0.146360,0.717752,0.667830,16.334182,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000400,0.053600,0.006400,0.014400,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.461538,-62.000000,-38.923077,-44.230769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531800,1.992126,1.212556,0.131938,-0.146090,0.717778,0.667866,16.342700,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000356,0.053200,0.006800,0.012800,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.307692,-62.000000,-38.615385,-44.153846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531855,1.992255,1.212632,0.131928,-0.145960,0.717757,0.667919,16.349466,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000311,0.052800,0.007200,0.011200,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.153846,-62.000000,-38.307692,-44.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531865,1.992266,1.212635,0.131908,-0.145973,0.717763,0.667913,16.351336,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000267,0.052400,0.007600,0.009600,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.000000,-62.000000,-38.000000,-44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531875,1.992277,1.212638,0.131889,-0.145987,0.717769,0.667908,16.360745,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000222,0.052000,0.008000,0.008000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.066667,-62.133333,-37.000000,-44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531984,1.992230,1.212665,0.131813,-0.146218,0.717871,0.667763,16.366446,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000178,0.051600,0.008400,0.006400,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.133333,-62.266667,-36.000000,-44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531928,1.992278,1.212656,0.131856,-0.146072,0.717839,0.667820,16.374739,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000133,0.051200,0.008800,0.004800,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.200000,-62.400000,-35.000000,-44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531911,1.992080,1.212490,0.131995,-0.145852,0.717897,0.667778,16.383526,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000089,0.050800,0.009200,0.003200,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.266667,-62.533333,-34.000000,-44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531830,1.992154,1.212513,0.132008,-0.145884,0.717871,0.667797,16.394496,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000044,0.050400,0.009600,0.001600,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.333333,-62.666667,-33.000000,-44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531921,1.992203,1.212580,0.131986,-0.145996,0.717925,0.667719,16.399098,0.222780,0.054017,-0.890206,0.393680,0.000000,0.000000,0.000000,0.050000,0.010000,0.000000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.400000,-62.800000,-32.000000,-44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532012,1.992251,1.212646,0.131963,-0.146109,0.717979,0.667640,16.400858,0.222780,0.054017,-0.890206,0.393680,0.000037,0.000000,0.000074,0.050000,0.010000,0.000000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.466667,-62.933333,-31.000000,-44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532035,1.992228,1.212637,0.132003,-0.146019,0.717924,0.667712,16.409093,0.222780,0.054017,-0.890206,0.393680,0.000074,0.000000,0.000148,0.050000,0.010000,0.000000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.533333,-63.066667,-30.000000,-44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532001,1.992229,1.212625,0.131941,-0.146456,0.717933,0.667619,16.417791,0.222780,0.054017,-0.890206,0.393680,0.000111,0.000000,0.000222,0.050000,0.010000,0.000000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.600000,-63.200000,-29.000000,-44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531984,1.992058,1.212534,0.131995,-0.146222,0.717877,0.667719,16.426999,0.222780,0.054017,-0.890206,0.393680,0.000148,0.000000,0.000296,0.050000,0.010000,0.000000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.666667,-63.333333,-28.000000,-44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.531991,1.992109,1.212586,0.131997,-0.146088,0.718055,0.667556,16.435183,0.222780,0.054017,-0.890206,0.393680,0.000185,0.000000,0.000370,0.050000,0.010000,0.000000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.733333,-63.466667,-27.000000,-44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532034,1.992223,1.212656,0.131965,-0.146075,0.718011,0.667614,16.446137,0.222780,0.054017,-0.890206,0.393680,0.000222,0.000000,0.000444,0.050000,0.010000,0.000000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.800000,-63.600000,-26.000000,-44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532050,1.992206,1.212631,0.132074,-0.145973,0.717960,0.667669,16.451828,0.222780,0.054017,-0.890206,0.393680,0.000259,0.000000,0.000519,0.050000,0.010000,0.000000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.866667,-63.733333,-25.000000,-44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532061,1.992224,1.212655,0.132048,-0.145973,0.718003,0.667628,16.463655,0.222780,0.054017,-0.890206,0.393680,0.000296,0.000000,0.000593,0.050000,0.010000,0.000000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-23.933333,-63.866667,-24.000000,-44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.532053,1.992232,1.212648,0.132035,-0.146204,0.718032,0.667549,16.467377,0.222780,0.054017,-0.890206,0.393680,0.000333,0.000000,0.000667,0.050000,0.010000,0.000000,41228.000000,41225.000000,41345.000000,41342.000000,0.000000,0.000000,0.000000,0.000000,-24.000000,-64.000000,-23.000000,-44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
